#,NUMERO,STATUS,ED,DESCRICAO,RÓTULOS,CARGA ATUAL,SETOR DO RESPONSÁVEL,CAMPUS DA CARGA,VALOR AQUISIÇÃO,VALOR DEPRECIADO,NUMERO NOTA FISCAL,NÚMERO DE SÉRIE,DATA DA ENTRADA,DATA DA CARGA,FORNECEDOR,SALA,ESTADO DE CONSERVAÇÃO
68,130188,Ativo,18,LIVRO - ABC DA EDUCAÇÃO A DISTÂNCIA (PEARSON),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,32.84,0.00,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
69,130189,Ativo,18,LIVRO - ABC DA EDUCAÇÃO A DISTÂNCIA (PEARSON),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,32.84,0.00,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
70,130192,Ativo,18,LIVRO - ABC DA EDUCAÇÃO A DISTÂNCIA (PEARSON),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,32.84,0.00,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
71,130246,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
72,130265,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
73,130266,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
74,130267,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
75,130268,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
76,130274,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
77,130275,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
78,130276,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
79,130277,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
80,130278,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
81,130287,Ativo,18,LIVRO - INCLUSÃO ESCOLAR,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,19.95,0.07,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
82,130437,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
83,130438,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
84,130439,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
85,130440,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
86,130441,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
87,130442,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
88,130443,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
89,130444,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
90,130445,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
91,130446,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
92,130447,Ativo,18,LIVRO - PENSAR E SER EM GEOGRAFIA ( CONTEXTO ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,18.53,0.02,2744,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
93,130569,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
94,130570,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
95,130571,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
96,130572,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
97,130573,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
98,130582,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
99,130583,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
100,130589,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
101,130590,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
102,130593,Ativo,18,LIVRO - SALA DE AULA INTERATIVA - SILVA (LOYOLA),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,29.74,0.09,2855,,15/10/2012,15/10/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
103,130734,Ativo,33,"TELA DE PROJEÇÃO 1,80 X 135 TES. TRM90V",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,200.00,20.00,555,,18/10/2012,18/10/2012,-,23 - Laboratório - IFMAKER - Prédio Sala de Aulas(Campus Gravataí),Bom
104,130777,Ativo,33,"CAIXA DE SOM, MARCA: BSA AW6 BRAVOX",-,Nome Servidor 10 (GR GR-AREA),GR-DIRGER,GR,720.00,72.00,556,,18/10/2012,18/10/2012,-,14 - Estoque - Prédio Multifuncional(Campus Gravataí),Bom
105,130802,Ativo,33,"REPRODUTOR DVD, MARCA: PHILIPS MOD. DVP-3880",-,Nome Servidor 10 (GR GR-AREA),GR-DIRGER,GR,175.00,17.68,556,,18/10/2012,18/10/2012,-,14 - Estoque - Prédio Multifuncional(Campus Gravataí),Bom
106,131483,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
107,131484,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
108,131488,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
109,131524,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
110,131525,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
111,131580,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
112,131615,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
113,131617,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
114,131618,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
115,131619,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
116,131620,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V3  -COLL (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,55.77,0.35,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
117,131701,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
118,131702,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
119,131708,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
120,131709,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
121,131732,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
122,131733,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
123,131736,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
124,131739,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
125,131740,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
126,131741,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
127,131747,Ativo,18,LIVRO - DESENVOLVIMENTO  PSICOLÓGICO E EDUCAÇÃO - V1 - (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
128,131790,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
129,131857,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
130,131859,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
131,131883,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
132,131884,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
133,131885,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
134,131886,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
135,131887,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
136,131888,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
137,131889,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
138,131890,Ativo,18,LIVRO - DESENVOLVIMENTO PSICOLÓGICO E EDUCAÇÃO - V2- (ARTMED),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,66.31,0.19,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
139,131927,Ativo,18,LIVRO - ESCOLA E DEMOCRACIA,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,13.01,0.10,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
140,131928,Ativo,18,LIVRO - ESCOLA E DEMOCRACIA,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,13.01,0.10,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
141,131932,Ativo,18,LIVRO - ESCOLA E DEMOCRACIA,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,13.01,0.10,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
142,131958,Ativo,18,LIVRO - ESCOLA E DEMOCRACIA,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,13.01,0.10,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
143,131960,Ativo,18,LIVRO - ESCOLA E DEMOCRACIA,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,13.01,0.10,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
144,132730,Ativo,18,LIVRO - HISTÓRIO DA EDUCAÇÃO BRASILEIRA - GHIRALDELLI (CORTEZ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,25.41,0.13,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
145,132731,Ativo,18,LIVRO - HISTÓRIO DA EDUCAÇÃO BRASILEIRA - GHIRALDELLI (CORTEZ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,25.41,0.13,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
146,132732,Ativo,18,LIVRO - HISTÓRIO DA EDUCAÇÃO BRASILEIRA - GHIRALDELLI (CORTEZ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,25.41,0.13,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
147,132734,Ativo,18,LIVRO - HISTÓRIO DA EDUCAÇÃO BRASILEIRA - GHIRALDELLI (CORTEZ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,25.41,0.13,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
148,132735,Ativo,18,LIVRO - HISTÓRIO DA EDUCAÇÃO BRASILEIRA - GHIRALDELLI (CORTEZ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,25.41,0.13,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
149,132736,Ativo,18,LIVRO - HISTÓRIO DA EDUCAÇÃO BRASILEIRA - GHIRALDELLI (CORTEZ),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,25.41,0.13,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
150,132813,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
151,132815,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
152,132816,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
153,132817,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
154,132864,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
155,132882,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
156,132883,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
157,132887,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
158,132889,Ativo,18,LIVRO - PROJETO POLÍTICO PEDAGÓGICO - MEDEL (AUTORES),-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,22.31,0.07,2616,,28/11/2012,28/11/2012,-,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
